source,target,route_id,time
Kiełczowska-29314,Poleska-29312,150,1
Poleska-29312,Szewczenki-29322,150,2
Szewczenki-29322,Gorlicka-29124,150,1
Gorlicka-29124,MULICKA-29100,150,1
MULICKA-29100,Psie Pole (Rondo Lotników Polskich)-29115,150,1
Psie Pole (Rondo Lotników Polskich)-29115,PSIE POLE (Stacja kolejowa)-29105,150,1
PSIE POLE (Stacja kolejowa)-29105,BIERUTOWSKA (Ośrodek zdrowia)-29108,150,1
BIERUTOWSKA (Ośrodek zdrowia)-29108,PSIE POLE (Stacja kolejowa)-29116,150,2
PSIE POLE (Stacja kolejowa)-29116,Królewska-29521,150,3
Królewska-29521,OSIEDLE SOBIESKIEGO-29532,150,1
PL. GRUNWALDZKI-120823,Bujwida-120825,151,2
Bujwida-120825,Kochanowskiego-124201,151,2
Kochanowskiego-124201,Śniadeckich-24303,151,2
Śniadeckich-24303,Zacisze-24305,151,2
Zacisze-24305,Kwidzyńska-24131,151,2
Kwidzyńska-24131,Brücknera-24133,151,2
Brücknera-24133,C.H. Korona-24107,151,2
C.H. Korona-24107,Zielna-29101,151,2
Zielna-29101,Psie Pole-29103,151,1
Psie Pole-29103,Psie Pole (Rondo Lotników Polskich)-29129,151,2
Psie Pole (Rondo Lotników Polskich)-29129,Zakrzowska-29501,151,1
Zakrzowska-29501,Kopańskiego-29539,151,1
Kopańskiego-29539,Wallenroda-29503,151,1
Wallenroda-29503,Przedwiośnie (Stacja kolejowa)-29531,151,1
Przedwiośnie (Stacja kolejowa)-29531,Azaliowa-29533,151,2
Azaliowa-29533,Pawłowice-89535,151,1
Pawłowice-89535,Starodębowa-89537,151,1
Starodębowa-89537,Pawłowicka-29551,151,1
Pawłowicka-29551,Przebiśniegowa-29553,151,1
Przebiśniegowa-29553,PAWŁOWICE (Widawska)-29554,151,1
PAWŁOWICE (Widawska)-29554,Przebiśniegowa-29552,151,1
Przebiśniegowa-29552,Pawłowicka-29538,151,1
Pawłowicka-29538,Malwowa-29536,151,1
Malwowa-29536,Pawłowice-29535,151,2
Pawłowice-29535,Starodębowa-29537,151,1
Starodębowa-29537,Azaliowa-29534,151,1
Azaliowa-29534,Przedwiośnie (Stacja kolejowa)-29506,151,2
Przedwiośnie (Stacja kolejowa)-29506,Wallenroda-29504,151,1
Wallenroda-29504,Zakrzowska-29502,151,1
Zakrzowska-29502,Psie Pole (Rondo Lotników Polskich)-29128,151,2
Psie Pole (Rondo Lotników Polskich)-29128,Psie Pole-29104,151,1
Psie Pole-29104,Zielna-29102,151,1
Zielna-29102,C.H. Korona-24110,151,2
C.H. Korona-24110,C.H. Korona-24108,151,1
C.H. Korona-24108,Brücknera-24134,151,2
Brücknera-24134,Kwidzyńska-24132,151,2
Kwidzyńska-24132,Zacisze-24306,151,1
Zacisze-24306,Śniadeckich-24304,151,1
Śniadeckich-24304,Kochanowskiego-124202,151,3
Kochanowskiego-124202,Bujwida-120826,151,2
Bujwida-120826,Reja-20924,151,2
DWORZEC AUTOBUSOWY-20352,DWORZEC AUTOBUSOWY-21121,206,3
DWORZEC AUTOBUSOWY-21121,DWORZEC GŁÓWNY-120268,206,2
DWORZEC GŁÓWNY-120268,Arkady (Capitol)-10366,206,2
Arkady (Capitol)-10366,Renoma-110232,206,1
Renoma-110232,pl. Orląt Lwowskich-110255,206,2
pl. Orląt Lwowskich-110255,Dworzec Świebodzki-110275,206,1
Dworzec Świebodzki-110275,Smolecka-110409,206,1
Smolecka-110409,Śrubowa-110415,206,1
Śrubowa-110415,Wrocławski Park Przemysłowy-32101,206,1
Wrocławski Park Przemysłowy-32101,Dolnośląska Szkoła Wyższa-32103,206,1
Dolnośląska Szkoła Wyższa-32103,Integracyjny Inkubator Przedsiębiorczości-12115,206,1
Integracyjny Inkubator Przedsiębiorczości-12115,Otyńska-12117,206,1
Otyńska-12117,Strzegomska 148-12113,206,1
Strzegomska 148-12113,Nowodworska-32107,206,1
Nowodworska-32107,Nowy Dwór-32109,206,1
Nowy Dwór-32109,Rogowska-12111,206,1
Rogowska-12111,MIŃSKA (Rondo Rotm. Pileckiego)-17313,206,2
MIŃSKA (Rondo Rotm. Pileckiego)-17313,Park Tysiąclecia-17501,206,1
Park Tysiąclecia-17501,Zagłoby-17503,206,1
Zagłoby-17503,Przybyły-17505,206,1
Przybyły-17505,Graniczna-17507,206,1
Graniczna-17507,Skarżyńskiego-17519,206,1
Skarżyńskiego-17519,Graniczna (Strachowicka)-17517,206,1
Graniczna (Strachowicka)-17517,Rdestowa-17513,206,1
Rdestowa-17513,PORT LOTNICZY-17530,206,3
PORT LOTNICZY-17530,Rdestowa-17512,206,2
Rdestowa-17512,Graniczna (Strachowicka)-17516,206,1
Graniczna (Strachowicka)-17516,Skarżyńskiego-17510,206,1
Skarżyńskiego-17510,Graniczna-17508,206,1
Graniczna-17508,Przybyły-17506,206,1
Przybyły-17506,Zagłoby-17504,206,1
Zagłoby-17504,Park Tysiąclecia-17502,206,2
Park Tysiąclecia-17502,MIŃSKA (Rondo Rotm. Pileckiego)-17314,206,1
MIŃSKA (Rondo Rotm. Pileckiego)-17314,Rogowska-12112,206,2
Rogowska-12112,Nowy Dwór-32110,206,2
Nowy Dwór-32110,Nowodworska-32108,206,1
Nowodworska-32108,Strzegomska 148-12114,206,1
Strzegomska 148-12114,Otyńska-12118,206,1
Otyńska-12118,Integracyjny Inkubator Przedsiębiorczości-12116,206,1
Integracyjny Inkubator Przedsiębiorczości-12116,Dolnośląska Szkoła Wyższa-32104,206,2
Dolnośląska Szkoła Wyższa-32104,Wrocławski Park Przemysłowy-12102,206,1
Wrocławski Park Przemysłowy-12102,Śrubowa-110414,206,1
Śrubowa-110414,Smolecka-110410,206,1
Smolecka-110410,Dworzec Świebodzki-110276,206,1
Dworzec Świebodzki-110276,pl. Orląt Lwowskich-110256,206,2
pl. Orląt Lwowskich-110256,Renoma-110250,206,2
Renoma-110250,DWORZEC GŁÓWNY-110223,206,2
DWORZEC GŁÓWNY-110223,DWORZEC GŁÓWNY-120269,206,1
DWORZEC GŁÓWNY-120269,DWORZEC AUTOBUSOWY-21120,206,4
DWORZEC AUTOBUSOWY-21120,DWORZEC AUTOBUSOWY-20352,206,2
DWORZEC AUTOBUSOWY-20352,DWORZEC AUTOBUSOWY-21121,240,1
DWORZEC AUTOBUSOWY-21121,EPI-11320,240,2
EPI-11320,Arkady (Capitol)-10366,240,2
Arkady (Capitol)-10366,pl. Orląt Lwowskich-10372,240,2
pl. Orląt Lwowskich-10372,PL. JANA PAWŁA II-10535,240,2
PL. JANA PAWŁA II-10535,Dmowskiego-10555,240,2
Dmowskiego-10555,Pomorska-110655,240,1
Pomorska-110655,Dubois-20711,240,1
Dubois-20711,Paulińska-120613,240,1
Paulińska-120613,DWORZEC NADODRZE-120615,240,1
DWORZEC NADODRZE-120615,Słowiańska-120665,240,1
Słowiańska-120665,Nowowiejska-120627,240,2
Nowowiejska-120627,Wyszyńskiego-120669,240,1
Wyszyńskiego-120669,Prusa-120851,240,1
Prusa-120851,Piastowska-120853,240,2
Piastowska-120853,PL. GRUNWALDZKI-120824,240,2
PL. GRUNWALDZKI-120824,most Grunwaldzki-120822,240,1
most Grunwaldzki-120822,pl. Wróblewskiego-20318,240,1
pl. Wróblewskiego-20318,Kościuszki-20328,240,1
Kościuszki-20328,DWORZEC GŁÓWNY-120269,240,1
DWORZEC AUTOBUSOWY-20352,DWORZEC AUTOBUSOWY-21121,240,1
DWORZEC AUTOBUSOWY-21121,EPI-11320,240,2
EPI-11320,Arkady (Capitol)-10366,240,2
Arkady (Capitol)-10366,pl. Orląt Lwowskich-10372,240,2
pl. Orląt Lwowskich-10372,PL. JANA PAWŁA II-10535,240,2
PL. JANA PAWŁA II-10535,Dmowskiego-10555,240,2
Dmowskiego-10555,Pomorska-110655,240,1
Pomorska-110655,Dubois-20711,240,1
Dubois-20711,Paulińska-120613,240,1
Paulińska-120613,DWORZEC NADODRZE-120615,240,1
DWORZEC NADODRZE-120615,Trzebnicka-20717,240,3
Trzebnicka-20717,Broniewskiego-23141,240,2
Broniewskiego-23141,Bałtycka-23143,240,3
Bałtycka-23143,Bezpieczna-23145,240,3
Bezpieczna-23145,Paprotna-23149,240,1
Paprotna-23149,Zajezdnia Obornicka-9,240,3
PAWŁOWICE (Widawska)-29554,Przebiśniegowa-29552,241,1
Przebiśniegowa-29552,Pawłowicka-29538,241,1
Pawłowicka-29538,Malwowa-29536,241,1
Malwowa-29536,Azaliowa-29534,241,1
Azaliowa-29534,Przedwiośnie (Stacja kolejowa)-29505,241,2
Przedwiośnie (Stacja kolejowa)-29505,ZAKRZÓW-29507,241,1
ZAKRZÓW-29507,Przedwiośnie (Stacja kolejowa)-29506,241,1
Przedwiośnie (Stacja kolejowa)-29506,Królewska-29521,241,2
Królewska-29521,OSIEDLE SOBIESKIEGO-29532,241,1
OSIEDLE SOBIESKIEGO-29532,Królewska-29522,241,1
Królewska-29522,Wallenroda-29504,241,2
Wallenroda-29504,Zakrzowska-29502,241,1
Zakrzowska-29502,Psie Pole (Rondo Lotników Polskich)-29128,241,1
Psie Pole (Rondo Lotników Polskich)-29128,Psie Pole-29104,241,1
Psie Pole-29104,Zielna-29102,241,1
Zielna-29102,C.H. Korona-24110,241,2
C.H. Korona-24110,C.H. Korona-24108,241,1
C.H. Korona-24108,Brücknera-24134,241,1
Brücknera-24134,Kwidzyńska-24132,241,1
Kwidzyńska-24132,Zacisze-24306,241,1
Zacisze-24306,Śniadeckich-24304,241,1
Śniadeckich-24304,Kochanowskiego-124202,241,1
Kochanowskiego-124202,Bujwida-120826,241,1
Bujwida-120826,PL. GRUNWALDZKI-120820,241,2
PL. GRUNWALDZKI-120820,most Grunwaldzki-120822,241,1
most Grunwaldzki-120822,Poczta Główna-20302,241,2
Poczta Główna-20302,GALERIA DOMINIKAŃSKA-10126,241,2
GALERIA DOMINIKAŃSKA-10126,Wzgórze Partyzantów-110221,241,1
Wzgórze Partyzantów-110221,DWORZEC GŁÓWNY-110223,241,1
DWORZEC GŁÓWNY-110223,DWORZEC GŁÓWNY-120269,241,1
DWORZEC GŁÓWNY-120269,DWORZEC AUTOBUSOWY-11321,241,1
DWORZEC AUTOBUSOWY-11321,Dyrekcyjna-21101,241,1
Dyrekcyjna-21101,PETRUSEWICZA-21112,241,10
PETRUSEWICZA-21112,DWORZEC AUTOBUSOWY-21121,241,3
DWORZEC AUTOBUSOWY-21121,EPI-11320,241,2
EPI-11320,Gwiaździsta-11319,241,1
Gwiaździsta-11319,Zielińskiego-11323,241,1
Zielińskiego-11323,Zaporoska-11531,241,3
Zaporoska-11531,Krucza-11535,241,2
Krucza-11535,Krucza (Mielecka)-11523,241,2
Krucza (Mielecka)-11523,Kolbuszowska (Stadion)-11525,241,2
Kolbuszowska (Stadion)-11525,Inżynierska-11721,241,1
Inżynierska-11721,Aleja Pracy-11723,241,3
Aleja Pracy-11723,FAT-11711,241,3
FAT-11711,Ostrowskiego-11713,241,2
Ostrowskiego-11713,Końcowa-17310,241,2
Końcowa-17310,Krzemieniecka-17308,241,1
Krzemieniecka-17308,Trawowa-17316,241,2
Trawowa-17316,Stanisławowska (W.K. Formaty)-17306,241,3
Stanisławowska (W.K. Formaty)-17306,Muchobór Wielki-17304,241,2
Muchobór Wielki-17304,Muchobór Wielki (Roślinna)-17300,241,1
Muchobór Wielki (Roślinna)-17300,Tyrmanda-17302,241,3
Tyrmanda-17302,MIŃSKA (Rondo Rotm. Pileckiego)-17312,241,2
MIŃSKA (Rondo Rotm. Pileckiego)-17312,Rogowska-12112,241,3
Rogowska-12112,Nowy Dwór-12122,241,2
Nowy Dwór-12122,Chociebuska-12123,241,3
Chociebuska-12123,Nowy Dwór (Rogowska)-12125,241,3
NOWY DWÓR (pętla)-12140,Nowy Dwór (Rogowska)-12126,241,1
Nowy Dwór (Rogowska)-12126,Chociebuska-12124,241,1
Chociebuska-12124,Nowy Dwór-12121,241,1
Nowy Dwór-12121,Rogowska-12111,241,2
Rogowska-12111,MIŃSKA (Rondo Rotm. Pileckiego)-17311,241,2
MIŃSKA (Rondo Rotm. Pileckiego)-17311,Tyrmanda-17301,241,1
Tyrmanda-17301,Zagony-17317,241,1
Zagony-17317,Muchobór Wielki-17303,241,1
Muchobór Wielki-17303,Stanisławowska (W.K. Formaty)-17305,241,1
Stanisławowska (W.K. Formaty)-17305,Trawowa-17315,241,1
Trawowa-17315,Krzemieniecka-17307,241,1
Krzemieniecka-17307,Końcowa-17309,241,1
Końcowa-17309,Ostrowskiego-11716,241,2
Ostrowskiego-11716,FAT-11726,241,1
FAT-11726,Aleja Pracy-11724,241,1
Aleja Pracy-11724,Inżynierska-11722,241,1
Inżynierska-11722,Kolbuszowska (Stadion)-11526,241,1
Kolbuszowska (Stadion)-11526,Krucza (Mielecka)-11524,241,1
Krucza (Mielecka)-11524,Krucza-11522,241,1
Krucza-11522,Żelazna-11530,241,1
Żelazna-11530,Zaporoska-11532,241,1
Zaporoska-11532,Zielińskiego-11324,241,1
Zielińskiego-11324,EPI-11322,241,2
EPI-11322,DWORZEC AUTOBUSOWY-21120,241,1
DWORZEC AUTOBUSOWY-21120,Dyrekcyjna-21101,241,1
Dyrekcyjna-21101,PETRUSEWICZA-21112,241,12
PETRUSEWICZA-21112,DWORZEC AUTOBUSOWY-21102,241,2
DWORZEC AUTOBUSOWY-21102,DWORZEC GŁÓWNY-120268,241,2
DWORZEC GŁÓWNY-120268,Wzgórze Partyzantów-110222,241,1
Wzgórze Partyzantów-110222,GALERIA DOMINIKAŃSKA-10111,241,2
GALERIA DOMINIKAŃSKA-10111,Urząd Wojewódzki (Impart)-20301,241,2
Urząd Wojewódzki (Impart)-20301,most Grunwaldzki-120821,241,1
most Grunwaldzki-120821,PL. GRUNWALDZKI-120823,241,1
PL. GRUNWALDZKI-120823,Bujwida-120825,241,1
Bujwida-120825,Kochanowskiego-124201,241,2
Kochanowskiego-124201,Śniadeckich-24303,241,1
Śniadeckich-24303,Zacisze-24305,241,1
Zacisze-24305,Kwidzyńska-24131,241,3
Kwidzyńska-24131,Brücknera-24133,241,3
Brücknera-24133,C.H. Korona-24107,241,2
C.H. Korona-24107,Zielna-29101,241,1
Zielna-29101,Psie Pole-29103,241,2
Psie Pole-29103,Psie Pole (Rondo Lotników Polskich)-29129,241,1
Psie Pole (Rondo Lotników Polskich)-29129,Zakrzowska-29501,241,3
Zakrzowska-29501,Kopańskiego-29539,241,1
Kopańskiego-29539,Wallenroda-29503,241,3
Wallenroda-29503,Królewska-29521,241,1
Królewska-29521,OSIEDLE SOBIESKIEGO-29532,241,1
OSIEDLE SOBIESKIEGO-29532,Królewska-29522,241,1
Królewska-29522,Przedwiośnie (Stacja kolejowa)-29531,241,3
Przedwiośnie (Stacja kolejowa)-29531,Azaliowa-29533,241,3
Azaliowa-29533,Pawłowice-29535,241,1
Pawłowice-29535,Starodębowa-29537,241,3
Starodębowa-29537,Pawłowicka-29551,241,2
Pawłowicka-29551,Przebiśniegowa-29553,241,2
Przebiśniegowa-29553,PAWŁOWICE (Widawska)-29554,241,2
PETRUSEWICZA-21112,DWORZEC AUTOBUSOWY-21102,242,2
DWORZEC AUTOBUSOWY-21102,DWORZEC GŁÓWNY-120268,242,2
DWORZEC GŁÓWNY-120268,Wzgórze Partyzantów-110222,242,1
Wzgórze Partyzantów-110222,GALERIA DOMINIKAŃSKA-110021,242,2
GALERIA DOMINIKAŃSKA-110021,Hala Targowa-110023,242,1
Hala Targowa-110023,pl. Bema-120621,242,1
pl. Bema-120621,Na Szańcach-120623,242,3
Na Szańcach-120623,Jedności Narodowej-120625,242,1
Jedności Narodowej-120625,Nowowiejska-120627,242,2
Nowowiejska-120627,Daszyńskiego-120631,242,1
Daszyńskiego-120631,Mosty Warszawskie-20729,242,1
Mosty Warszawskie-20729,KROMERA-24101,242,1
KROMERA-24101,Kromera (Czajkowskiego)-24145,242,1
Kromera (Czajkowskiego)-24145,Grudziądzka-24103,242,1
Grudziądzka-24103,Brücknera-24105,242,1
Brücknera-24105,Olsztyńska-24129,242,2
Olsztyńska-24129,Kowalska 56-24137,242,1
Kowalska 56-24137,Kowale (Stacja kolejowa)-24125,242,1
Kowale (Stacja kolejowa)-24125,Działdowska-24121,242,1
Działdowska-24121,KOWALE-24120,242,1
KOWALE-24120,KOWALE-24135,242,1
KOWALE-24135,KOWALE-24119,242,3
KOWALE-24119,Działdowska-24122,242,1
Działdowska-24122,Kowale (Stacja kolejowa)-24126,242,1
Kowale (Stacja kolejowa)-24126,Kowalska 56-24130,242,1
Kowalska 56-24130,Olsztyńska-24136,242,1
Olsztyńska-24136,C.H. Korona-24108,242,1
C.H. Korona-24108,Brücknera-24106,242,1
Brücknera-24106,Grudziądzka-24104,242,1
Grudziądzka-24104,Kromera (Czajkowskiego)-24146,242,1
Kromera (Czajkowskiego)-24146,KROMERA-24102,242,1
KROMERA-24102,Mosty Warszawskie-20730,242,2
Mosty Warszawskie-20730,Daszyńskiego-120632,242,2
Daszyńskiego-120632,Nowowiejska-120628,242,2
Nowowiejska-120628,Jedności Narodowej-120626,242,2
Jedności Narodowej-120626,Na Szańcach-120624,242,2
Na Szańcach-120624,pl. Bema-120622,242,2
pl. Bema-120622,Hala Targowa-110024,242,3
Hala Targowa-110024,GALERIA DOMINIKAŃSKA-10126,242,2
GALERIA DOMINIKAŃSKA-10126,Wzgórze Partyzantów-110221,242,2
Wzgórze Partyzantów-110221,DWORZEC GŁÓWNY-110223,242,1
DWORZEC GŁÓWNY-110223,DWORZEC GŁÓWNY-120269,242,1
DWORZEC GŁÓWNY-120269,Dyrekcyjna-21101,242,2
LEŚNICA-18384,Jeleniogórska-18121,243,1
Jeleniogórska-18121,Śnieżna-18123,243,1
Śnieżna-18123,Ciechocińska-18125,243,1
Ciechocińska-18125,Wojanowska-18737,243,1
Wojanowska-18737,Arachidowa-18740,243,1
Arachidowa-18740,Olbrachtowska-18744,243,1
Olbrachtowska-18744,Stoszowska-18746,243,1
Stoszowska-18746,Fieldorfa-18120,243,1
Fieldorfa-18120,Fieldorfa (Szpital)-18116,243,1
Fieldorfa (Szpital)-18116,Kosmonautów (Szpital)-18114,243,1
Kosmonautów (Szpital)-18114,Grabowa-18104,243,1
Grabowa-18104,Aleja Architektów-18132,243,1
Aleja Architektów-18132,Glinianki-18102,243,1
Glinianki-18102,Stadion Wrocław (Lotnicza)-18112,243,1
Stadion Wrocław (Lotnicza)-18112,PILCZYCE-12506,243,1
PILCZYCE-12506,Metalowców-12504,243,1
Metalowców-12504,Szybowcowa-12537,243,1
Szybowcowa-12537,Bulwar Dedala-12539,243,1
Bulwar Dedala-12539,Bystrzycka-12542,243,1
Bystrzycka-12542,Hynka-12518,243,1
Hynka-12518,Drzewieckiego-12516,243,1
Drzewieckiego-12516,Orlińskiego-12514,243,1
Orlińskiego-12514,Na Ostatnim Groszu-12512,243,1
Na Ostatnim Groszu-12512,Kwiska-12304,243,1
Kwiska-12304,Małopanewska-12306,243,1
Małopanewska-12306,Niedźwiedzia-12302,243,1
Niedźwiedzia-12302,ZACHODNIA (Stacja kolejowa)-10508,243,2
ZACHODNIA (Stacja kolejowa)-10508,pl. Strzegomski (Muzeum Współczesne)-10506,243,1
pl. Strzegomski (Muzeum Współczesne)-10506,Młodych Techników-10504,243,1
Młodych Techników-10504,PL. JANA PAWŁA II-10502,243,2
PL. JANA PAWŁA II-10502,Rynek-10108,243,2
Rynek-10108,Narodowe Forum Muzyki-110241,243,1
Narodowe Forum Muzyki-110241,Renoma-110250,243,2
Renoma-110250,Arkady (Capitol)-10365,243,2
Arkady (Capitol)-10365,EPI-11322,243,2
EPI-11322,DWORZEC AUTOBUSOWY-21120,243,1
DWORZEC AUTOBUSOWY-21120,Dyrekcyjna-21101,243,1
Dyrekcyjna-21101,PETRUSEWICZA-21126,243,10
PETRUSEWICZA-21126,DWORZEC AUTOBUSOWY-21102,243,2
DWORZEC AUTOBUSOWY-21102,DWORZEC GŁÓWNY-120268,243,2
DWORZEC GŁÓWNY-120268,Wzgórze Partyzantów-110222,243,2
Wzgórze Partyzantów-110222,GALERIA DOMINIKAŃSKA-10111,243,3
GALERIA DOMINIKAŃSKA-10111,pl. Wróblewskiego-20313,243,1
pl. Wróblewskiego-20313,pl. Zgody (Muzeum Etnograficzne)-120203,243,1
pl. Zgody (Muzeum Etnograficzne)-120203,Na Niskich Łąkach-120205,243,3
Na Niskich Łąkach-120205,Krakowska-25101,243,1
Krakowska-25101,KRAKOWSKA (Centrum handlowe)-125003,243,2
KRAKOWSKA (Centrum handlowe)-125003,Armii Krajowej-25135,243,3
Armii Krajowej-25135,Park Wschodni-125007,243,3
Park Wschodni-125007,Karwińska-25109,243,2
Karwińska-25109,KSIĘŻE MAŁE-25113,243,3
KSIĘŻE MAŁE-25113,Zagłębiowska-25115,243,2
Zagłębiowska-25115,Sosnowiecka-25121,243,1
Sosnowiecka-25121,Brochowska-25131,243,3
Brochowska-25131,KSIĘŻE WIELKIE-25134,243,1
KSIĘŻE WIELKIE-25134,Brochowska-25132,243,1
Brochowska-25132,Sosnowiecka-25122,243,1
Sosnowiecka-25122,Zagłębiowska-25116,243,1
Zagłębiowska-25116,KSIĘŻE MAŁE-25114,243,1
KSIĘŻE MAŁE-25114,Karwińska-25108,243,1
Karwińska-25108,Park Wschodni-125008,243,1
Park Wschodni-125008,Armii Krajowej-25110,243,1
Armii Krajowej-25110,KRAKOWSKA (Centrum handlowe)-125004,243,1
KRAKOWSKA (Centrum handlowe)-125004,Krakowska-25102,243,1
Krakowska-25102,Na Niskich Łąkach-120206,243,1
Na Niskich Łąkach-120206,pl. Zgody (Muzeum Etnograficzne)-120204,243,1
pl. Zgody (Muzeum Etnograficzne)-120204,pl. Wróblewskiego-20312,243,2
pl. Wróblewskiego-20312,GALERIA DOMINIKAŃSKA-10126,243,3
GALERIA DOMINIKAŃSKA-10126,Wzgórze Partyzantów-110221,243,1
Wzgórze Partyzantów-110221,DWORZEC GŁÓWNY-110223,243,1
DWORZEC GŁÓWNY-110223,DWORZEC GŁÓWNY-120269,243,1
DWORZEC GŁÓWNY-120269,DWORZEC AUTOBUSOWY-11321,243,1
DWORZEC AUTOBUSOWY-11321,Dyrekcyjna-21101,243,1
Dyrekcyjna-21101,PETRUSEWICZA-21126,243,2
PETRUSEWICZA-21126,DWORZEC AUTOBUSOWY-21121,243,3
DWORZEC AUTOBUSOWY-21121,EPI-11320,243,1
EPI-11320,Arkady (Capitol)-10366,243,2
Arkady (Capitol)-10366,Renoma-110232,243,2
Renoma-110232,Świdnicka-10101,243,1
Świdnicka-10101,Rynek-10103,243,1
Rynek-10103,PL. JANA PAWŁA II-10501,243,2
PL. JANA PAWŁA II-10501,Młodych Techników-10503,243,2
Młodych Techników-10503,pl. Strzegomski (Muzeum Współczesne)-10505,243,1
pl. Strzegomski (Muzeum Współczesne)-10505,ZACHODNIA (Stacja kolejowa)-10507,243,3
ZACHODNIA (Stacja kolejowa)-10507,Niedźwiedzia-12301,243,2
Niedźwiedzia-12301,Małopanewska-12305,243,2
Małopanewska-12305,Kwiska-12303,243,2
Kwiska-12303,Na Ostatnim Groszu-12511,243,1
Na Ostatnim Groszu-12511,Orlińskiego-12513,243,2
Orlińskiego-12513,Drzewieckiego-12515,243,1
Drzewieckiego-12515,Hynka-12517,243,1
Hynka-12517,Bystrzycka-12544,243,1
Bystrzycka-12544,Bulwar Dedala-12538,243,3
Bulwar Dedala-12538,Szybowcowa-12540,243,1
Szybowcowa-12540,Bajana-12507,243,2
Bajana-12507,Metalowców-12503,243,3
Metalowców-12503,PILCZYCE-12505,243,1
PILCZYCE-12505,Stadion Wrocław (Lotnicza)-18111,243,2
Stadion Wrocław (Lotnicza)-18111,Glinianki-18101,243,2
Glinianki-18101,Aleja Architektów-18131,243,1
Aleja Architektów-18131,Grabowa-18103,243,3
Grabowa-18103,Kosmonautów (Szpital)-18115,243,1
Kosmonautów (Szpital)-18115,Fieldorfa (Szpital)-18117,243,2
Fieldorfa (Szpital)-18117,Fieldorfa-18119,243,3
Fieldorfa-18119,Stoszowska-18747,243,2
Stoszowska-18747,Olbrachtowska-18745,243,1
Olbrachtowska-18745,Arachidowa-18739,243,1
Arachidowa-18739,Wojanowska-18738,243,1
Wojanowska-18738,Ciechocińska-18126,243,2
Ciechocińska-18126,Śnieżna-18124,243,2
Śnieżna-18124,LEŚNICA-18301,243,3
LEŚNICA-18301,LEŚNICA-18384,243,3
PETRUSEWICZA-21112,DWORZEC AUTOBUSOWY-21102,244,2
DWORZEC AUTOBUSOWY-21102,DWORZEC GŁÓWNY-120268,244,2
DWORZEC GŁÓWNY-120268,Wzgórze Partyzantów-110222,244,1
Wzgórze Partyzantów-110222,GALERIA DOMINIKAŃSKA-110021,244,2
GALERIA DOMINIKAŃSKA-110021,Hala Targowa-110023,244,1
Hala Targowa-110023,pl. Bema-120621,244,1
pl. Bema-120621,Na Szańcach-120623,244,2
Na Szańcach-120623,Jedności Narodowej-120625,244,1
Jedności Narodowej-120625,Nowowiejska-120627,244,2
Nowowiejska-120627,Daszyńskiego-20638,244,1
Daszyńskiego-20638,Słonimskiego-20720,244,1
Słonimskiego-20720,Zakładowa-20726,244,1
Zakładowa-20726,Broniewskiego-23141,244,2
Broniewskiego-23141,Bałtycka-23143,244,2
Bałtycka-23143,Bezpieczna-23145,244,1
Bezpieczna-23145,Paprotna-23149,244,1
Paprotna-23149,Irysowa-23151,244,1
Irysowa-23151,Obornicka (Obwodnica)-23155,244,1
Obornicka (Obwodnica)-23155,Ostowa-23503,244,1
Ostowa-23503,Pełczyńska (Stacja kolejowa)-23505,244,1
Pełczyńska (Stacja kolejowa)-23505,Kominiarska-23507,244,1
Kominiarska-23507,LIPA PIOTROWSKA-23509,244,1
LIPA PIOTROWSKA-23509,Tymiankowa-23565,244,1
Tymiankowa-23565,Cynamonowa-23563,244,1
Cynamonowa-23563,Waniliowa-23561,244,1
Waniliowa-23561,KMINKOWA-23560,244,1
KMINKOWA-23560,Waniliowa-23562,244,1
Waniliowa-23562,Cynamonowa-23564,244,1
Cynamonowa-23564,Tymiankowa-23566,244,1
Tymiankowa-23566,LIPA PIOTROWSKA-23510,244,1
LIPA PIOTROWSKA-23510,Kominiarska-23508,244,1
Kominiarska-23508,Pełczyńska (Stacja kolejowa)-23506,244,1
Pełczyńska (Stacja kolejowa)-23506,Ostowa-23504,244,1
